_conflict_type,_default_access,_form_id,_group_modify,_group_privileged,_group_read_only,_id,_locale,_row_etag,_row_owner,_savepoint_creator,_savepoint_timestamp,_savepoint_type,_sync_state,facility_row_id,functional_status,maintenance_priority,model_row_id,power_source,reason_not_working,refrigerator_id,tracking_id,utilization,voltage_regulator,year_installed
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R835,default,uuid:7e0694d7-b798-49e4-8dde-ffcd92f32af9,,anonymous,2016-07-11T16:01:59.029000000,COMPLETE,new_row,H806,functioning,not_applicable,M52,unknown,"[""not_applicable""]",R835,4400143,installed_in_use,unknown,2009
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R834,default,uuid:566ab73b-c85f-4079-a161-e903ba12bab6,,anonymous,2016-07-11T16:01:59.027000000,COMPLETE,new_row,H805,functioning,not_applicable,M5,solar,"[""not_applicable""]",R834,9411743,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R833,default,uuid:a7a88c99-d84c-4210-944a-b3c63bcb7b12,,anonymous,2016-07-11T16:01:59.025000000,COMPLETE,new_row,H803,functioning,not_applicable,M61,electricity,"[""not_applicable""]",R833,9420963,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R832,default,uuid:61765170-c8ff-4a97-876c-1504c67e3b57,,anonymous,2016-07-11T16:01:59.023000000,COMPLETE,new_row,H802,functioning,not_applicable,M61,electricity,"[""not_applicable""]",R832,4161058,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R831,default,uuid:2880fab4-daea-4bc7-856f-de183e0e09b3,,anonymous,2016-07-11T16:01:59.022000000,COMPLETE,new_row,H801,functioning,not_applicable,M51,unknown,"[""not_applicable""]",R831,22500030,installed_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R830,default,uuid:f122a71a-bcdc-4251-8b02-239dbcd69ded,,anonymous,2016-07-11T16:01:59.019000000,COMPLETE,new_row,H800,functioning,not_applicable,M61,electricity,"[""not_applicable""]",R830,941244,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R635,default,uuid:6350aec3-1ca6-46b0-8c63-ac9a88ab42c2,,anonymous,2016-07-11T16:01:59.025000000,COMPLETE,new_row,H470,functioning,not_applicable,M18,electricity,"[""not_applicable""]",R635,119447,installed_in_use,unknown,2015
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R636,default,uuid:98d2f79c-6541-491e-bdba-85075df3a397,,anonymous,2016-07-11T16:01:59.027000000,COMPLETE,new_row,H471,functioning,not_applicable,M58,unknown,"[""not_applicable""]",R636,9420776,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R633,default,uuid:d988ec4b-3552-49fa-8682-c516149b6af1,,anonymous,2016-07-11T16:01:59.022000000,COMPLETE,new_row,H469,functioning,high,M5,solar,"[""lack_of_power""]",R633,9431942,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R634,default,uuid:b708d3ed-7dd9-4fb1-9cf3-0b4f2e22b9a0,,anonymous,2016-07-11T16:01:59.023000000,COMPLETE,new_row,H469,not_functioning,low,M58,unknown,"[""lack_of_tech_availability""]",R634,2212116,installed_not_in_use,unknown,2015
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R631,default,uuid:671b2276-6111-42f7-a1d3-f66ce4959f2e,,anonymous,2016-07-11T16:01:59.017000000,COMPLETE,new_row,H468,functioning,not_applicable,M11,electricity,"[""not_applicable""]",R631,2001192085,installed_in_use,unknown,2009
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R632,default,uuid:fa450bfe-dcff-4fd1-a9a1-2049fe166de4,,anonymous,2016-07-11T16:01:59.019000000,COMPLETE,new_row,H468,functioning,not_applicable,M58,unknown,"[""not_applicable""]",R632,2212093,installed_in_use,unknown,2015
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R630,default,uuid:c041548a-e1c4-4b76-9774-c8dab0051afe,,anonymous,2016-07-11T16:01:59.016000000,COMPLETE,new_row,H468,functioning,not_applicable,M58,unknown,"[""not_applicable""]",R630,9420835,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R639,default,uuid:ed93377b-f6ef-4fd9-b2b6-bb1adc9769c4,,anonymous,2016-07-11T16:01:59.033000000,COMPLETE,new_row,H517,functioning,not_applicable,M52,unknown,"[""not_applicable""]",R639,42100044,installed_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R637,default,uuid:0bdabb8e-81c8-4f6f-8553-7e9393510066,,anonymous,2016-07-11T16:01:59.029000000,COMPLETE,new_row,H471,not_functioning,medium,M59,solar,"[""needs_spare_parts""]",R637,88909,installed_not_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R638,default,uuid:8c4d3b1d-0b07-44f7-8eb6-51e872017477,,anonymous,2016-07-11T16:01:59.031000000,COMPLETE,new_row,H472,functioning,not_applicable,M51,unknown,"[""not_applicable""]",R638,22500032,installed_in_use,unknown,2015
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R847,default,uuid:b102c668-4cc6-4fb6-9a92-2001f4135153,,anonymous,2016-07-11T16:01:59.019000000,COMPLETE,new_row,H412,functioning,not_applicable,M11,electricity,"[""not_applicable""]",R847,20011901946,installed_in_use,unknown,2004
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R846,default,uuid:5fb59f76-f361-4517-918c-e96b919f1fc3,,anonymous,2016-07-11T16:01:59.017000000,COMPLETE,new_row,H411,not_functioning,not_applicable,M52,unknown,"[""not_applicable""]",R846,E385M,installed_not_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R849,default,uuid:b523a5b1-5014-435c-80e3-b9ab3a4432b9,,anonymous,2016-07-11T16:01:59.023000000,COMPLETE,new_row,H414,not_functioning,high,M31,unknown,"[""lack_of_power""]",R849,3275,installed_not_in_use,unknown,2007
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R848,default,uuid:d66ba22e-2798-4359-916c-1829a55763a5,,anonymous,2016-07-11T16:01:59.022000000,COMPLETE,new_row,H413,functioning,not_applicable,M52,unknown,"[""not_applicable""]",R848,22400033,installed_in_use,unknown,2003
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R843,default,uuid:ae208014-f789-4366-8616-0c58596ac9ae,,anonymous,2016-07-11T16:01:59.049000000,COMPLETE,new_row,H407,functioning,not_applicable,M11,electricity,"[""not_applicable""]",R843,20011901927,installed_in_use,unknown,2009
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R842,default,uuid:67fb4b81-7989-4e2c-a438-4a78a364c01f,,anonymous,2016-07-11T16:01:59.047000000,COMPLETE,new_row,H407,not_functioning,not_applicable,M58,unknown,"[""not_applicable""]",R842,9401236,not_installed_waiting_for_installation,unknown,2016
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R845,default,uuid:ce5e3225-4aca-438c-a36e-d6b2e92be3a7,,anonymous,2016-07-11T16:01:59.016000000,COMPLETE,new_row,H410,not_functioning,medium,M34,electricity,"[""needs_spare_parts""]",R845,9431991,installed_not_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R650,default,uuid:c70d7232-a881-4f85-8ee5-be6a70d6bca0,,anonymous,2016-07-11T16:01:59.022000000,COMPLETE,new_row,H524,not_functioning,medium,M12,solar,"[""needs_spare_parts""]",R650,3258,installed_not_in_use,unknown,2006
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R844,default,uuid:29c74024-283d-436c-b583-a0f4c6b92f05,,anonymous,2016-07-11T16:01:59.051000000,COMPLETE,new_row,H410,functioning,not_applicable,M58,unknown,"[""not_applicable""]",R844,9401282,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R841,default,uuid:3b7f0295-b14f-4a96-b426-531920610ecf,,anonymous,2016-07-11T16:01:59.044000000,COMPLETE,new_row,H407,functioning,low,M5,solar,"[""lack_of_tech_availability""]",R841,52611857,installed_in_use,unknown,2014
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R840,default,uuid:d68aa150-9758-498b-8539-1f7b99358b2d,,anonymous,2016-07-11T16:01:59.042000000,COMPLETE,new_row,H407,functioning,not_applicable,M11,electricity,"[""not_applicable""]",R840,20011901982,installed_in_use,unknown,2009
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R644,default,uuid:608f8062-66b4-4d1a-9df1-ea4400dc6677,,anonymous,2016-07-11T16:01:59.047000000,COMPLETE,new_row,H521,not_functioning,not_applicable,M26,solar,"[""not_applicable""]",R644,327A50021,installed_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R645,default,uuid:2d42dd76-ffd6-4291-9f63-33a2bd74a811,,anonymous,2016-07-11T16:01:59.049000000,COMPLETE,new_row,H522,functioning,not_applicable,M51,unknown,"[""not_applicable""]",R645,22000038,installed_in_use,unknown,2009
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R646,default,uuid:bd55b85c-0177-4355-b7f8-af103c3b2e75,,anonymous,2016-07-11T16:01:59.051000000,COMPLETE,new_row,H515,functioning,not_applicable,M51,unknown,"[""not_applicable""]",R646,22500067,installed_in_use,unknown,2009
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R647,default,uuid:ee7b9f35-3d0f-4b38-a212-6e528bad5ea8,,anonymous,2016-07-11T16:01:59.016000000,COMPLETE,new_row,H516,functioning,not_applicable,M52,unknown,"[""not_applicable""]",R647,42500033,installed_in_use,unknown,2001
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R640,default,uuid:63f488f0-d6e6-45cd-979e-7d3071b8ad77,,anonymous,2016-07-11T16:01:59.035000000,COMPLETE,new_row,H518,functioning,not_applicable,M34,electricity,"[""not_applicable""]",R640,9431979,installed_in_use,unknown,2015
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R641,default,uuid:8597b09b-d0d7-4c48-b6d0-b320a5967bed,,anonymous,2016-07-11T16:01:59.040000000,COMPLETE,new_row,H518,not_functioning,medium,M67,electricity,"[""needs_spare_parts""]",R641,AE982800002,installed_not_in_use,unknown,2006
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R642,default,uuid:eb171525-0045-437c-99e0-6265bb5c2287,,anonymous,2016-07-11T16:01:59.042000000,COMPLETE,new_row,H519,functioning,not_applicable,M31,unknown,"[""not_applicable""]",R642,3178,installed_in_use,unknown,2006
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R643,default,uuid:01ccfa8f-535c-49f7-aa2c-5f98ee31d100,,anonymous,2016-07-11T16:01:59.044000000,COMPLETE,new_row,H520,functioning,not_applicable,M51,unknown,"[""not_applicable""]",R643,22000117,installed_in_use,unknown,2009
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R648,default,uuid:aba77c66-4cd5-47c1-a0e2-3d3f73105dd2,,anonymous,2016-07-11T16:01:59.017000000,COMPLETE,new_row,H523,functioning,not_applicable,M51,unknown,"[""not_applicable""]",R648,22000220,installed_in_use,unknown,2013
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R649,default,uuid:bec93ee5-6c9f-4121-b4a6-126571dc5a8a,,anonymous,2016-07-11T16:01:59.019000000,COMPLETE,new_row,H524,not_functioning,medium,M49,solar,"[""needs_spare_parts""]",R649,372A50030,installed_not_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R859,default,uuid:c4969af2-f625-44f5-9ed3-edda8637507f,,anonymous,2016-07-11T16:01:59.047000000,COMPLETE,new_row,H559,functioning,not_applicable,M8,electricity,"[""not_applicable""]",R859,2205040,installed_in_use,unknown,2011
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R858,default,uuid:1c13ba6b-ec5c-4dc7-8cdf-e6416a4c45c3,,anonymous,2016-07-11T16:01:59.044000000,COMPLETE,new_row,H417,not_functioning,medium,M49,solar,"[""needs_spare_parts""]",R858,328A50048,installed_in_use,unknown,2014
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R857,default,uuid:a3cd7792-2815-4eaf-bcbc-ceb65ba694f9,,anonymous,2016-07-11T16:01:59.042000000,COMPLETE,new_row,H416,functioning,not_applicable,M11,electricity,"[""not_applicable""]",R857,3265,installed_in_use,unknown,2003
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R852,default,uuid:3b58c700-67fd-45db-8c7d-5f9fff926ea4,,anonymous,2016-07-11T16:01:59.029000000,COMPLETE,new_row,H414,not_functioning,high,M65,electricity,"[""lack_of_power""]",R852,90000,installed_not_in_use,unknown,2004
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R851,default,uuid:7558538a-f324-4142-a7a8-8349979b4594,,anonymous,2016-07-11T16:01:59.027000000,COMPLETE,new_row,H414,functioning,not_applicable,M67,electricity,"[""not_applicable""]",R851,98130047,installed_in_use,unknown,2004
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R850,default,uuid:0518438d-ac99-4785-bda8-40e621dd8fea,,anonymous,2016-07-11T16:01:59.025000000,COMPLETE,new_row,H414,not_functioning,medium,M11,electricity,"[""needs_spare_parts""]",R850,20011901933,installed_not_in_use,unknown,2002
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R856,default,uuid:4ba382ec-7420-4aa0-8d1d-d56ddbe4f114,,anonymous,2016-07-11T16:01:59.040000000,COMPLETE,new_row,H415,functioning,not_applicable,M58,unknown,"[""not_applicable""]",R856,2212094,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R661,default,uuid:bb861f3d-e1bc-43ec-be7f-41decb07d121,,anonymous,2016-07-11T16:01:59.047000000,COMPLETE,new_row,H139,functioning,not_applicable,M11,electricity,"[""not_applicable""]",R661,20011902065,installed_in_use,unknown,2011
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R855,default,uuid:2ca59a0b-0784-4c2b-944f-761745b15166,,anonymous,2016-07-11T16:01:59.035000000,COMPLETE,new_row,H409,functioning,not_applicable,M49,solar,"[""not_applicable""]",R855,328A50079,installed_in_use,unknown,2009
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R660,default,uuid:048e8daf-3ff5-4db5-a597-6b0e52838cad,,anonymous,2016-07-11T16:01:59.044000000,COMPLETE,new_row,H139,functioning,not_applicable,M67,electricity,"[""not_applicable""]",R660,AE9811048,installed_in_use,unknown,2004
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R854,default,uuid:a9315fcb-f7ab-4c57-b8fa-be84067ca3bd,,anonymous,2016-07-11T16:01:59.033000000,COMPLETE,new_row,H414,not_functioning,high,M19,electricity,"[""lack_of_power""]",R854,48000,installed_not_in_use,unknown,1998
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R853,default,uuid:aa33d063-d7f4-476a-851e-64a6a7584912,,anonymous,2016-07-11T16:01:59.031000000,COMPLETE,new_row,H414,functioning,not_applicable,M19,electricity,"[""not_applicable""]",R853,88091400,installed_in_use,unknown,1996
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R653,default,uuid:9eff9f08-6452-4972-988a-e2b5ccf70aef,,anonymous,2016-07-11T16:01:59.027000000,COMPLETE,new_row,H134,functioning,not_applicable,M51,unknown,"[""not_applicable""]",R653,71400084,installed_in_use,unknown,2011
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R654,default,uuid:c3ff0b1f-8aa4-46a7-ae80-c7b919c25bf9,,anonymous,2016-07-11T16:01:59.029000000,COMPLETE,new_row,H135,functioning,not_applicable,M55,unknown,"[""not_applicable""]",R654,9431195,installed_not_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R651,default,uuid:e436c03d-b4b4-4186-9c1c-18b6f6a89f0b,,anonymous,2016-07-11T16:01:59.023000000,COMPLETE,new_row,H524,not_functioning,not_applicable,M49,solar,"[""not_applicable""]",R651,327A50023,installed_not_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R652,default,uuid:70bf319c-bc7b-40b7-85bd-71b89bca9d2e,,anonymous,2016-07-11T16:01:59.025000000,COMPLETE,new_row,H525,functioning,not_applicable,M51,unknown,"[""not_applicable""]",R652,22500004,installed_in_use,unknown,2009
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R657,default,uuid:d1dd4fc1-1be6-491a-bd1e-01d91bb37859,,anonymous,2016-07-11T16:01:59.035000000,COMPLETE,new_row,H136,functioning,not_applicable,M5,solar,"[""not_applicable""]",R657,9431966,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R658,default,uuid:bb8fb58d-894c-4bc2-a95f-b24e92395607,,anonymous,2016-07-11T16:01:59.040000000,COMPLETE,new_row,H137,functioning,not_applicable,M55,unknown,"[""not_applicable""]",R658,9431200,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R655,default,uuid:52e52651-1686-4870-bf61-32be6e60045c,,anonymous,2016-07-11T16:01:59.031000000,COMPLETE,new_row,H135,functioning,not_applicable,M49,solar,"[""not_applicable""]",R655,328A5005,installed_in_use,unknown,2011
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R656,default,uuid:0c5bd709-6229-402b-8184-77d1b40a476f,,anonymous,2016-07-11T16:01:59.033000000,COMPLETE,new_row,H136,functioning,not_applicable,M51,unknown,"[""not_applicable""]",R656,22000223,installed_in_use,unknown,2008
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R659,default,uuid:0aa600b6-409d-46ad-941d-3896270aed77,,anonymous,2016-07-11T16:01:59.042000000,COMPLETE,new_row,H138,functioning,not_applicable,M53,unknown,"[""not_applicable""]",R659,22000045,installed_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R869,default,uuid:4e9a9cc2-6e80-49c1-8c6a-4360d7710e77,,anonymous,2016-07-11T16:01:59.029000000,COMPLETE,new_row,H563,not_functioning,low,M61,electricity,"[""awaiting_decomissioning""]",R869,9401280,not_installed_waiting_for_installation,unknown,2017
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R868,default,uuid:e030ab29-e320-4c3b-935f-7f101aee71dc,,anonymous,2016-07-11T16:01:59.027000000,COMPLETE,new_row,H562,functioning,not_applicable,M51,unknown,"[""not_applicable""]",R868,470073,installed_in_use,unknown,2006
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R861,default,uuid:d12b421d-26d5-4c3e-84e3-340fd99c16b1,,anonymous,2016-07-11T16:01:59.051000000,COMPLETE,new_row,H559,functioning,not_applicable,M8,electricity,"[""not_applicable""]",R861,2215044,installed_in_use,unknown,2011
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R860,default,uuid:acf9c496-8c9e-4527-acab-55317a00d18b,,anonymous,2016-07-11T16:01:59.049000000,COMPLETE,new_row,H559,functioning,not_applicable,M11,electricity,"[""not_applicable""]",R860,20011901980,installed_in_use,unknown,2009
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R863,default,uuid:690ba552-eb21-40d0-97fa-8f2fe6d6300b,,anonymous,2016-07-11T16:01:59.017000000,COMPLETE,new_row,H559,not_functioning,high,M58,unknown,"[""lack_of_power""]",R863,2212108,installed_not_in_use,unknown,2008
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R862,default,uuid:ed3cc4c1-d8af-486f-96b8-3150b0315ed0,,anonymous,2016-07-11T16:01:59.016000000,COMPLETE,new_row,H559,not_functioning,high,M19,electricity,"[""lack_of_power""]",R862,4400033,installed_not_in_use,unknown,1996
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R865,default,uuid:6dd7c062-c93e-42a6-aa14-d636ea354a09,,anonymous,2016-07-11T16:01:59.022000000,COMPLETE,new_row,H559,not_functioning,high,M11,electricity,"[""lack_of_power""]",R865,20011901955,installed_not_in_use,unknown,2009
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R670,default,uuid:21ca89e4-de17-4306-b357-50b2a129eb2a,,anonymous,2016-07-11T16:01:59.027000000,COMPLETE,new_row,H420,functioning,medium,M52,unknown,"[""needs_spare_parts""]",R670,22400089,installed_in_use,unknown,2012
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R864,default,uuid:c527ebf9-916f-40ee-bfa8-249069b72aca,,anonymous,2016-07-11T16:01:59.019000000,COMPLETE,new_row,H559,not_functioning,high,M51,unknown,"[""lack_of_power""]",R864,33700037,installed_not_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R867,default,uuid:ec21e40b-07f3-42d9-9fc5-ec0ad5a7824e,,anonymous,2016-07-11T16:01:59.025000000,COMPLETE,new_row,H561,functioning,low,M19,electricity,"[""awaiting_decomissioning""]",R867,MJ001,installed_in_use,unknown,1998
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R672,default,uuid:71947209-154d-42a2-8825-1945c7049cbe,,anonymous,2016-07-11T16:01:59.031000000,COMPLETE,new_row,H421,functioning,not_applicable,M19,electricity,"[""not_applicable""]",R672,KFRF32,installed_in_use,unknown,2004
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R866,default,uuid:29984445-0809-45eb-8ecd-e7d8945dcdbe,,anonymous,2016-07-11T16:01:59.023000000,COMPLETE,new_row,H559,not_functioning,high,M52,unknown,"[""lack_of_power""]",R866,80700002,installed_not_in_use,unknown,2011
,HIDDEN,,GROUP_REGION_NORTH,GROUP_ADMIN,GROUP_REGION_NORTH,R671,default,uuid:062fa65c-4ed1-4e4a-924e-9cc814346e43,,anonymous,2016-07-11T16:01:59.029000000,COMPLETE,new_row,H421,,not_applicable,M11,electricity,"[""not_applicable""]",R671,20011304522,installed_in_use,unknown,2002
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R662,default,uuid:35966a10-4df0-4ca6-be95-451e5e147ef1,,anonymous,2016-07-11T16:01:59.049000000,COMPLETE,new_row,H140,functioning,not_applicable,M47,unknown,"[""not_applicable""]",R662,22500109,installed_in_use,unknown,2008
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R663,default,uuid:6b2c092e-4835-4167-8ca9-cf794fed1799,,anonymous,2016-07-11T16:01:59.051000000,COMPLETE,new_row,H142,functioning,not_applicable,M55,unknown,"[""not_applicable""]",R663,2212070,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R664,default,uuid:9b5160d1-4dd3-4036-b7f3-8001974d81be,,anonymous,2016-07-11T16:01:59.016000000,COMPLETE,new_row,H142,not_functioning,medium,M52,unknown,"[""needs_spare_parts""]",R664,61000169,installed_in_use,unknown,2011
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R665,default,uuid:c555d50b-b2b6-4e04-b0dd-1c75addf4618,,anonymous,2016-07-11T16:01:59.017000000,COMPLETE,new_row,H141,functioning,not_applicable,M55,unknown,"[""not_applicable""]",R665,2212051,installed_in_use,unknown,2012
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R666,default,uuid:86be3359-b987-460a-8661-8181892b5073,,anonymous,2016-07-11T16:01:59.019000000,COMPLETE,new_row,H141,functioning,not_applicable,M55,unknown,"[""not_applicable""]",R666,9420743,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R667,default,uuid:6519dcf5-aa82-42f2-b4bb-48479a47cde9,,anonymous,2016-07-11T16:01:59.022000000,COMPLETE,new_row,H141,not_functioning,high,M51,unknown,"[""lack_of_power""]",R667,3184,installed_not_in_use,unknown,2009
